,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
841,FORD Explorer Sport Trac,4.6,(8 cyl),Auto-L6,2WD,Gasoline,FA,pickup,6,13,20,16,4,no
842,FORD Explorer Sport Trac,4.6,(8 cyl),Auto-L6,4WD,Gasoline,FA,pickup,6,13,19,15,3,no
843,FORD F150,5.4,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,7,13,17,14,2,no
844,FORD F150,5.4,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,7,13,17,14,2,no
845,FORD F150,5.4,(8 cyl),Auto-L4,2WD,Gasoline,CA,pickup,7,13,17,14,2,no
846,FORD F150,5.4,(8 cyl),Auto-L4,4WD,Gasoline,CA,pickup,7,13,17,14,2,no
847,FORD F150,4.2,(6 cyl),Auto-L4,2WD,Gasoline,CA,pickup,6,14,19,16,4,no
848,FORD F150,4.2,(6 cyl),Man-5,2WD,Gasoline,CA,pickup,6,14,20,16,4,no
849,FORD F150,4.6,(8 cyl),Auto-L4,2WD,Gasoline,CA,pickup,6,14,19,16,4,no
850,FORD F150,4.6,(8 cyl),Auto-L4,4WD,Gasoline,CA,pickup,6,13,17,14,2,no
851,FORD F150,4.2,(6 cyl),Auto-L4,2WD,Gasoline,FA,pickup,3,14,19,16,4,no
852,FORD F150,4.2,(6 cyl),Man-5,2WD,Gasoline,FA,pickup,3,14,20,16,4,no
853,FORD F150,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,3,14,19,16,4,no
854,FORD F150,4.6,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,3,13,17,14,2,no
855,FORD F150,5.4,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,3,13,17,14,2,no
856,FORD F150,5.4,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,3,13,17,14,2,no
857,FORD F150 FFV,5.4,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,pickup,6/6,9/13,12/17,10/15,4/3,no
858,FORD F150 FFV,5.4,(8 cyl),Auto-L4,2WD,ethanol/gas,FA,pickup,3/3,10/13,13/18,11/15,5/3,no
859,FORD F150 FFV,5.4,(8 cyl),Auto-L4,4WD,ethanol/gas,FA,pickup,3/3,9/13,12/17,10/15,4/3,no
860,FORD F150 STX SE,5.4,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,7,14,19,15,3,no
861,FORD F150 STX SE,5.4,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,7,14,19,15,3,no
862,FORD F150 STX SE,5.4,(8 cyl),Auto-L4,2WD,Gasoline,CA,pickup,7,14,19,15,3,no
863,FORD F150 STX SE,5.4,(8 cyl),Auto-L4,2WD,Gasoline,CA,pickup,7,14,19,15,3,no
864,FORD F150 STX SE,5.4,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,3,14,19,15,3,no
865,FORD F150 STX SE FFV,5.4,(8 cyl),Auto-L4,2WD,ethanol/gas,FA,pickup,3/3,10/14,14/19,12/15,6/3,no
866,FORD F150 STX SE FFV,5.4,(8 cyl),Auto-L4,2WD,ethanol/gas,FA,pickup,3/3,10/14,14/19,12/15,6/3,no
867,FORD F150 Supercharged,5.4,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,3,12,15,13,1,no
868,FORD F250,5.4,,,2WD,Gasoline,CA,pickup,3,,,,,no
869,FORD F250,5.4,,,4WD,Gasoline,CA,pickup,3,,,,,no
870,FORD F250,5.4,,,,Gasoline,CA,special purpose,3,,,,,no
871,FORD F250,5.4,,,2WD,Gasoline,FA,pickup,2,,,,,no
872,FORD F250,5.4,,,4WD,Gasoline,FA,pickup,2,,,,,no
873,FORD F250,5.4,,,,Gasoline,FA,special purpose,2,,,,,no
874,FORD F250,6.8,,,2WD,Gasoline,FA,pickup,2,,,,,no
875,FORD F250,6.8,,,4WD,Gasoline,FA,pickup,2,,,,,no
876,FORD F250,6.8,,,2WD,Gasoline,CA,pickup,2,,,,,no
877,FORD F250,6.8,,,4WD,Gasoline,CA,pickup,2,,,,,no
878,FORD F350,5.4,,,2WD,Gasoline,CA,pickup,3,,,,,no
879,FORD F350,5.4,,,4WD,Gasoline,CA,pickup,3,,,,,no
880,FORD F350,5.4,,,,Gasoline,CA,special purpose,3,,,,,no
881,FORD F350,5.4,,,,Gasoline,CA,special purpose,3,,,,,no
882,FORD F350,5.4,,,2WD,Gasoline,FA,pickup,2,,,,,no
883,FORD F350,5.4,,,4WD,Gasoline,FA,pickup,2,,,,,no
884,FORD F350,5.4,,,,Gasoline,FA,special purpose,2,,,,,no
885,FORD F350,5.4,,,,Gasoline,FA,special purpose,2,,,,,no
886,FORD F350,5.4,,,2WD,Gasoline,CA,pickup,2,,,,,no
887,FORD F350,5.4,,,4WD,Gasoline,CA,pickup,2,,,,,no
888,FORD F350,5.4,,,,Gasoline,CA,special purpose,2,,,,,no
889,FORD F350,6.8,,,2WD,Gasoline,FA,pickup,2,,,,,no
890,FORD F350,6.8,,,4WD,Gasoline,FA,pickup,2,,,,,no
891,FORD F350,6.8,,,2WD,Gasoline,CA,pickup,2,,,,,no
892,FORD F350,6.8,,,4WD,Gasoline,CA,pickup,2,,,,,no
893,FORD F350,5.4,,,2WD,Gasoline,FA,pickup,1,,,,,no
894,FORD F350,5.4,,,4WD,Gasoline,FA,pickup,1,,,,,no
895,FORD F350,5.4,,,,Gasoline,FA,special purpose,1,,,,,no
896,FORD F350,6.8,,,2WD,Gasoline,FA,pickup,1,,,,,no
897,FORD F350,6.8,,,4WD,Gasoline,FA,pickup,1,,,,,no
898,FORD F350,6.8,,,2WD,Gasoline,CA,pickup,1,,,,,no
899,FORD F350,6.8,,,4WD,Gasoline,CA,pickup,1,,,,,no
900,FORD Focus,2.0,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,9.5,24,33,28,8,yes
901,FORD Focus,2.0,(4 cyl),Man-5,2WD,Gasoline,CA,small car,9.5,24,35,28,8,yes
902,FORD Focus,2.0,(4 cyl),Auto-L4,2WD,Gasoline,FA,small car,8,24,33,28,8,yes
903,FORD Focus,2.0,(4 cyl),Man-5,2WD,Gasoline,FA,small car,8,24,35,28,8,yes
904,FORD Focus,2.0,(4 cyl),Auto-L4,2WD,Gasoline,FC,small car,7,24,33,28,8,yes
905,FORD Focus,2.0,(4 cyl),Man-5,2WD,Gasoline,FC,small car,7,24,35,28,8,yes
906,FORD Fusion,2.3,(4 cyl),Auto-L5,2WD,Gasoline,CA,midsize car,9.5,20,28,23,7,yes
907,FORD Fusion,3.0,(6 cyl),Auto-L6,4WD,Gasoline,CA,midsize car,7,17,25,20,6,yes
908,FORD Fusion,3.0,(6 cyl),Auto-L6,2WD,Gasoline,CA,midsize car,7,18,26,21,6,yes
909,FORD Fusion,2.3,(4 cyl),Auto-L5,2WD,Gasoline,FA,midsize car,6,20,28,23,7,yes
910,FORD Fusion,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,midsize car,6,20,29,23,7,yes
911,FORD Fusion,3.0,(6 cyl),Auto-L6,4WD,Gasoline,FA,midsize car,6,17,25,20,6,no
912,FORD Fusion,3.0,(6 cyl),Auto-L6,2WD,Gasoline,FA,midsize car,6,18,26,21,6,no
913,FORD Mustang,4.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,small car,7,16,24,19,5,no
914,FORD Mustang,4.0,(6 cyl),Man-5,2WD,Gasoline,CA,small car,7,17,26,20,6,yes
915,FORD Mustang,4.6,(8 cyl),Auto-L5,2WD,Gasoline,CA,small car,7,15,22,18,5,no
916,FORD Mustang,4.6,(8 cyl),Man-5,2WD,Gasoline,CA,small car,7,15,23,18,5,no
917,FORD Mustang,4.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,small car,6,16,24,19,5,no
918,FORD Mustang,4.0,(6 cyl),Man-5,2WD,Gasoline,FA,small car,6,17,26,20,6,no
919,FORD Mustang,4.6,(8 cyl),Auto-L5,2WD,Gasoline,FA,small car,6,15,22,18,5,no
920,FORD Mustang,4.6,(8 cyl),Man-5,2WD,Gasoline,FA,small car,6,15,23,18,5,no
921,FORD Mustang,4.6,(8 cyl),Auto-L5,2WD,Gasoline,CA,small car,6,15,22,18,5,no
922,FORD Mustang,4.6,(8 cyl),Man-5,2WD,Gasoline,CA,small car,6,15,23,18,5,no
923,FORD Mustang,5.4,(8 cyl),Man-6,2WD,Gasoline,FA,small car,6,14,20,16,4,no
924,FORD Mustang,5.4,(8 cyl),Man-6,2WD,Gasoline,CA,small car,6,14,20,16,4,no
925,FORD Ranger,2.3,(4 cyl),Auto-L5,2WD,Gasoline,CA,pickup,7,19,24,21,6,yes
926,FORD Ranger,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,pickup,7,21,26,23,7,yes
927,FORD Ranger,3.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,pickup,7,15,20,17,4,no
928,FORD Ranger,3.0,(6 cyl),Man-5,2WD,Gasoline,CA,pickup,7,16,22,18,5,no
929,FORD Ranger,3.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,pickup,7,15,20,17,4,no
930,FORD Ranger,3.0,(6 cyl),Man-5,2WD,Gasoline,CA,pickup,7,16,22,18,5,no
931,FORD Ranger,3.0,(6 cyl),Auto-L5,4WD,Gasoline,CA,pickup,7,14,19,16,4,no
932,FORD Ranger,3.0,(6 cyl),Man-5,4WD,Gasoline,CA,pickup,7,15,20,17,4,no
933,FORD Ranger,2.3,(4 cyl),Auto-L5,2WD,Gasoline,FA,pickup,6,19,24,21,6,no
934,FORD Ranger,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,pickup,6,21,26,23,7,yes
935,FORD Ranger,3.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,pickup,6,15,20,17,4,no
936,FORD Ranger,3.0,(6 cyl),Man-5,2WD,Gasoline,FA,pickup,6,16,22,18,5,no
937,FORD Ranger,3.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,pickup,6,15,20,17,4,no
938,FORD Ranger,3.0,(6 cyl),Man-5,2WD,Gasoline,FA,pickup,6,16,22,18,5,no
939,FORD Ranger,3.0,(6 cyl),Auto-L5,4WD,Gasoline,FA,pickup,6,14,19,16,4,no
940,FORD Ranger,3.0,(6 cyl),Man-5,4WD,Gasoline,FA,pickup,6,15,20,17,4,no
941,FORD Ranger,4.0,(6 cyl),Man-5,2WD,Gasoline,FA,pickup,6,15,20,17,4,no
942,FORD Ranger,4.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,pickup,6,15,20,17,4,no
943,FORD Ranger,4.0,(6 cyl),Auto-L5,4WD,Gasoline,FA,pickup,6,14,17,15,3,no
944,FORD Ranger,4.0,(6 cyl),Man-5,4WD,Gasoline,FA,pickup,6,15,19,16,4,no
945,FORD Ranger,4.0,(6 cyl),Man-5,2WD,Gasoline,CA,pickup,6,15,20,17,4,no
946,FORD Ranger,4.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,pickup,6,15,20,17,4,no
947,FORD Ranger,4.0,(6 cyl),Auto-L5,4WD,Gasoline,CA,pickup,6,14,17,15,3,no
948,FORD Ranger,4.0,(6 cyl),Man-5,4WD,Gasoline,CA,pickup,6,15,19,16,4,no
949,FORD Taurus,3.5,(6 cyl),Auto-L6,4WD,Gasoline,CA,large car,9.5,17,24,19,5,no
950,FORD Taurus,3.5,(6 cyl),Auto-L6,2WD,Gasoline,CA,large car,9.5,18,28,22,6,yes
951,FORD Taurus,3.5,(6 cyl),Auto-L6,4WD,Gasoline,FA,large car,6,17,24,19,5,no
952,FORD Taurus,3.5,(6 cyl),Auto-L6,2WD,Gasoline,FA,large car,6,18,28,22,6,no
953,FORD Taurus X,3.5,(6 cyl),Auto-L6,2WD,Gasoline,CA,SUV,9.5,16,24,19,5,no
954,FORD Taurus X,3.5,(6 cyl),Auto-L6,4WD,Gasoline,CA,SUV,9.5,15,22,18,5,no
955,FORD Taurus X,3.5,(6 cyl),Auto-L6,2WD,Gasoline,FA,SUV,6,16,24,19,5,no
956,FORD Taurus X,3.5,(6 cyl),Auto-L6,4WD,Gasoline,FA,SUV,6,15,22,18,5,no
957,FREIGHTLINER 2500,3.5,,,,Gasoline,FA,van,3,,,,,no
958,FREIGHTLINER 2500,3.5,,,,Gasoline,FA,van,3,,,,,no
959,FREIGHTLINER 2500,3.5,,,,Gasoline,CA,van,3,,,,,no
960,FREIGHTLINER 2500,3.5,,,,Gasoline,CA,van,3,,,,,no
961,FREIGHTLINER 3500,3.5,,,,Gasoline,FA,special purpose,1,,,,,no
962,FREIGHTLINER 3500,3.5,,,,Gasoline,CA,special purpose,1,,,,,no
963,GMC Acadia,3.6,(6 cyl),Auto-L6,2WD,Gasoline,FA,SUV,6,16,24,19,5,no
964,GMC Acadia,3.6,(6 cyl),Auto-L6,4WD,Gasoline,FA,SUV,6,16,22,18,5,no
965,GMC Acadia,3.6,(6 cyl),Auto-L6,2WD,Gasoline,CA,SUV,6,16,24,19,5,no
966,GMC Acadia,3.6,(6 cyl),Auto-L6,4WD,Gasoline,CA,SUV,6,16,22,18,5,no
967,GMC Canyon,2.9,(4 cyl),Man-5,2WD,Gasoline,FC,pickup,7,18,24,20,6,yes
968,GMC Canyon,2.9,(4 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,18,24,20,6,yes
969,GMC Canyon,2.9,(4 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,18,24,20,6,yes
970,GMC Canyon,2.9,(4 cyl),Man-5,4WD,Gasoline,FC,pickup,7,16,22,18,5,no
971,GMC Canyon,2.9,(4 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,17,22,19,5,no
972,GMC Canyon,3.7,(5 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,16,22,18,5,no
973,GMC Canyon,3.7,(5 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,15,20,17,4,no
974,GMC Canyon,3.7,(5 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,15,21,17,4,no
975,GMC Canyon,2.9,(4 cyl),Man-5,2WD,Gasoline,FA,pickup,6,18,24,20,6,no
976,GMC Canyon,2.9,(4 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,18,24,20,6,no
977,GMC Canyon,2.9,(4 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,18,24,20,6,no
978,GMC Canyon,2.9,(4 cyl),Man-5,4WD,Gasoline,FA,pickup,6,16,22,18,5,no
979,GMC Canyon,2.9,(4 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,17,22,19,5,no
980,GMC Canyon,3.7,(5 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,14,18,15,3,no
981,GMC Canyon,3.7,(5 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,16,22,18,5,no
982,GMC Canyon,3.7,(5 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,15,20,17,4,no
983,GMC Canyon,3.7,(5 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,15,21,17,4,no
984,GMC Envoy,4.2,(6 cyl),Auto-L4,2WD,Gasoline,FC,SUV,7,14,20,16,4,no
985,GMC Envoy,4.2,(6 cyl),Auto-L4,4WD,Gasoline,FC,SUV,7,14,20,16,4,no
986,GMC Envoy,4.2,(6 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,14,20,16,4,no
987,GMC Envoy,4.2,(6 cyl),Auto-L4,4WD,Gasoline,FA,SUV,6,14,20,16,4,no
988,GMC Envoy,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,SUV,6,14,20,17,4,no
989,GMC Envoy,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,SUV,6,13,19,16,4,no
990,GMC Envoy,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,SUV,3,14,20,17,4,no
991,GMC Envoy,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,SUV,3,13,19,16,4,no
992,GMC Savana 1500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,van,6/6,9/12,12/16,10/14,4/2,no
993,GMC Savana 1500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,van,6/6,9/12,12/16,10/14,4/2,no
994,GMC Savana 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,van,6,15,20,17,4,no
995,GMC Savana 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,van,6,15,20,17,4,no
996,GMC Savana 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,van,6,12,16,14,2,no
997,GMC Savana 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,12,16,14,2,no
998,GMC Savana 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,van,6,13,17,15,3,no
999,GMC Savana 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,14,18,15,3,no
1000,GMC Savana 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,van,6,12,16,14,2,no
1001,GMC Savana 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,12,16,14,2,no
1002,GMC Savana 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,van,6,12,16,14,2,no
1003,GMC Savana 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,12,16,14,2,no
1004,GMC Savana 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,van,6,13,17,15,3,no
1005,GMC Savana 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,14,18,15,3,no
1006,GMC Savana 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,van,6,12,16,14,2,no
1007,GMC Savana 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,12,16,14,2,no
1008,GMC Savana 2500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,van,6/6,10/13,12/17,11/15,5/3,no
1009,GMC Savana 2500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,van,6/6,9/12,12/16,10/14,4/2,no
1010,GMC Savana 2500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,van,6,15,20,17,4,no
1011,GMC Savana 2500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,van,6,15,20,17,4,no
1012,GMC Savana 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,12,16,14,2,no
1013,GMC Savana 2500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,van,6,13,17,15,3,no
1014,GMC Savana 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,14,18,15,3,no
1015,GMC Savana 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,12,16,14,2,no
1016,GMC Savana 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,12,16,14,2,no
1017,GMC Savana 2500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,van,6,13,17,15,3,no
1018,GMC Savana 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,14,18,15,3,no
1019,GMC Savana 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,12,16,14,2,no
1020,GMC Savana 3500,6.0,,,,Gasoline,FC,van,3,,,,,no
1021,GMC Savana 3500,6.0,,,,Gasoline,FC,van,3,,,,,no
1022,GMC Savana 3500,6.2,,,,Gasoline,FC,van,3,,,,,no
1023,GMC Savana 3500,6.2,,,,Gasoline,FC,van,3,,,,,no
1024,GMC Savana 3500,4.8,,,,Gasoline,FA,van,2,,,,,no
1025,GMC Savana 3500,4.8,,,,Gasoline,FA,van,2,,,,,no
1026,GMC Savana 3500,4.8,,,,Gasoline,FA,van,2,,,,,no
1027,GMC Savana 3500,4.8,,,,Gasoline,FA,van,2,,,,,no
1028,GMC Savana 3500,4.8,,,,Gasoline,CA,van,2,,,,,no
1029,GMC Savana 3500,4.8,,,,Gasoline,CA,van,2,,,,,no
1030,GMC Savana 3500,4.8,,,,Gasoline,CA,van,2,,,,,no
1031,GMC Savana 3500,6.0,,,,Gasoline,FA,van,2,,,,,no
1032,GMC Savana 3500,6.0,,,,Gasoline,FA,van,2,,,,,no
1033,GMC Savana 3500,6.0,,,,Gasoline,FA,van,2,,,,,no
1034,GMC Savana 3500,6.0,,,,Gasoline,FA,van,2,,,,,no
1035,GMC Savana 3500,6.0,,,,Gasoline,CA,van,2,,,,,no
1036,GMC Savana 3500,6.0,,,,Gasoline,CA,van,2,,,,,no
1037,GMC Savana 3500,6.0,,,,Gasoline,CA,van,2,,,,,no
1038,GMC Sierra 15,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,pickup,7/7,11/15,15/20,13/17,6/4,no
1039,GMC Sierra 15,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,pickup,7/7,11/14,14/19,12/16,6/4,no
1040,GMC Sierra 15,4.8,(8 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,14,19,16,4,no
1041,GMC Sierra 15,4.8,(8 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,14,18,16,4,no
1042,GMC Sierra 15,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,15,20,17,4,no
1043,GMC Sierra 15,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,14,19,16,4,no
1044,GMC Sierra 15,6.0,(8 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,13,18,15,3,no
1045,GMC Sierra 15,6.0,(8 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,13,17,14,2,no
1046,GMC Sierra 15,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,pickup,6/6,11/15,15/20,13/17,6/4,no
1047,GMC Sierra 15,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,pickup,6/6,11/14,14/19,12/16,6/4,no
1048,GMC Sierra 15,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,15,20,17,4,no
1049,GMC Sierra 15,4.3,(6 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,14,18,15,3,no
1050,GMC Sierra 15,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,pickup,6,15,20,17,4,no
1051,GMC Sierra 15,4.3,(6 cyl),Auto-L4,4WD,Gasoline,CA,pickup,6,14,18,15,3,no
1052,GMC Sierra 15,4.8,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,14,19,16,4,no
1053,GMC Sierra 15,4.8,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,14,18,16,4,no
1054,GMC Sierra 15,6.0,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,13,18,15,3,no
1055,GMC Sierra 15,6.0,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,13,17,14,2,no
1056,GMC Sierra 15,6.0,(8 cyl),Auto-L4,2WD,Gasoline,CA,pickup,6,13,18,15,3,no
1057,GMC Sierra 15,6.2,(8 cyl),Auto-L6,2WD,Gasoline,FA,pickup,6,12,19,15,3,no
1058,GMC Sierra 15,6.2,(8 cyl),Auto-L6,4WD,Gasoline,FA,pickup,6,12,18,14,2,no
1059,GMC Sierra 15,6.2,(8 cyl),Auto-L6,2WD,Gasoline,CA,pickup,6,12,19,15,3,no
1060,GMC Sierra 15,6.2,(8 cyl),Auto-L6,4WD,Gasoline,CA,pickup,6,12,18,14,2,no
1061,GMC Sierra 15,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,3,15,20,17,4,no
1062,GMC Sierra 15,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,3,14,19,16,4,no
1063,GMC Sierra 25,4.8,,,2WD,Gasoline,FA,pickup,2,,,,,no
1064,GMC Sierra 25,4.8,,,2WD,Gasoline,FA,pickup,2,,,,,no
1065,GMC Sierra 25,4.8,,,4WD,Gasoline,FA,pickup,2,,,,,no
1066,GMC Sierra 25,4.8,,,4WD,Gasoline,FA,pickup,2,,,,,no
1067,GMC Sierra 25,4.8,,,2WD,Gasoline,CA,pickup,2,,,,,no
1068,GMC Sierra 25,4.8,,,4WD,Gasoline,CA,pickup,2,,,,,no
1069,GMC Sierra 25,6.0,,,2WD,Gasoline,FA,pickup,2,,,,,no
1070,GMC Sierra 25,6.0,,,2WD,Gasoline,FA,pickup,2,,,,,no
1071,GMC Sierra 25,6.0,,,4WD,Gasoline,FA,pickup,2,,,,,no
1072,GMC Sierra 25,6.0,,,4WD,Gasoline,FA,pickup,2,,,,,no
1073,GMC Sierra 25,6.0,,,2WD,Gasoline,CA,pickup,2,,,,,no
1074,GMC Sierra 25,6.0,,,4WD,Gasoline,CA,pickup,2,,,,,no
1075,GMC Sierra 35,4.8,,,2WD,Gasoline,FA,pickup,2,,,,,no
1076,GMC Sierra 35,4.8,,,2WD,Gasoline,FA,pickup,2,,,,,no
1077,GMC Sierra 35,4.8,,,4WD,Gasoline,FA,pickup,2,,,,,no
1078,GMC Sierra 35,4.8,,,4WD,Gasoline,FA,pickup,2,,,,,no
1079,GMC Sierra 35,4.8,,,2WD,Gasoline,CA,pickup,2,,,,,no
1080,GMC Sierra 35,4.8,,,4WD,Gasoline,CA,pickup,2,,,,,no
1081,GMC Sierra 35,6.0,,,2WD,Gasoline,FA,pickup,2,,,,,no
1082,GMC Sierra 35,6.0,,,2WD,Gasoline,FA,pickup,2,,,,,no
1083,GMC Sierra 35,6.0,,,4WD,Gasoline,FA,pickup,2,,,,,no
1084,GMC Sierra 35,6.0,,,4WD,Gasoline,FA,pickup,2,,,,,no
1085,GMC Sierra 35,6.0,,,2WD,Gasoline,CA,pickup,2,,,,,no
1086,GMC Sierra 35,6.0,,,4WD,Gasoline,CA,pickup,2,,,,,no
1087,GMC Yukon 1500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,SUV,7/7,11/14,15/20,12/16,6/4,no
1088,GMC Yukon 1500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,SUV,7/7,11/14,14/19,12/16,6/4,no
1089,GMC Yukon 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FC,SUV,7,14,20,16,4,no
1090,GMC Yukon 1500,6.0,(8 cyl),Auto-L4,2WD,Gasoline,FC,SUV,7,12,17,14,2,no
1091,GMC Yukon 1500,6.0,(8 cyl),Auto-L4,4WD,Gasoline,FC,SUV,7,12,17,14,2,no
1092,GMC Yukon 1500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,SUV,6/6,11/14,15/20,12/16,6/4,no
1093,GMC Yukon 1500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,SUV,6/6,11/14,14/19,12/16,6/4,no
1094,GMC Yukon 1500,4.8,(8 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,14,19,16,4,no
1095,GMC Yukon 1500,6.0,(8 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,12,17,14,2,no
1096,GMC Yukon 1500,6.0,(8 cyl),Auto-L4,4WD,Gasoline,FA,SUV,6,12,17,14,2,no
1097,GMC Yukon 1500,6.0,(8 cyl),Auto-L4,2WD,Gasoline,CA,SUV,6,12,17,14,2,no
1098,GMC Yukon 1500,6.2,(8 cyl),Auto-L6,2WD,Gasoline,FA,SUV,6,12,19,14,2,no
1099,GMC Yukon 1500,6.2,(8 cyl),Auto-L6,4WD,Gasoline,FA,SUV,6,12,18,14,2,no
1100,GMC Yukon 1500,6.2,(8 cyl),Auto-L6,2WD,Gasoline,CA,SUV,6,12,19,14,2,no
1101,GMC Yukon 1500,6.2,(8 cyl),Auto-L6,4WD,Gasoline,CA,SUV,6,12,18,14,2,no
